# PadDis v8.9,,,,,,,,,,,,,,,,
seq,timestamp_ms,accel_x,accel_y,accel_z,q_w,q_x,q_y,q_z,roll,pitch,yaw,stroke_count,cpm,hz,gps_utc_sec,gps_uk_offset
170951,1728006,1.875,2.97266,1.82422,0.44781494,0.08416748,-0.19866943,0.86767578,-16.54404,-18.90558,128.17598,1196,32,0.54,52547,1
170952,1728013,2.75,2.12891,1.47656,0.45556641,0.09118652,-0.20611572,0.86120605,-16.84002,-20.1729,127.26014,1196,32,0.54,52547,1
170953,1728022,3.71094,0.90234,1.09375,0.46405029,0.09851074,-0.21270752,0.85424805,-16.99063,-21.45115,126.21722,1196,32,0.54,52547,1
170954,1728032,4.78125,-0.35938,2.08984,0.47283936,0.10650635,-0.2175293,0.84716797,-16.88158,-22.71802,125.07973,1196,32,0.54,52547,1
170955,1728043,5.16797,2.70312,5.50391,0.48150635,0.11450195,-0.22088623,0.84039307,-16.5872,-23.90149,123.913,1196,32,0.54,52547,1
170956,1728051,4.55469,2.01562,5.38281,0.49206543,0.12219238,-0.2255249,0.83190918,-16.36311,-25.16678,122.46865,1196,32,0.54,52547,1
170957,1728062,3.48438,1.59375,4.53906,0.50384521,0.12792969,-0.23303223,0.82189941,-16.48672,-26.42931,120.87809,1196,32,0.54,52547,1
170958,1728073,3.48438,1.59375,4.53906,0.51556396,0.13140869,-0.24285889,0.81115723,-16.96149,-27.61904,119.31865,1196,32,0.54,52547,1
170959,1728086,6.85156,-1.125,5.15625,0.52850342,0.13348389,-0.2545166,0.79876709,-17.64414,-28.83567,117.58873,1196,32,0.54,52547,1
170960,1728093,8.62109,-1.54688,5.80859,0.54144287,0.13537598,-0.26574707,0.78607178,-18.25635,-30.0394,115.8195,1196,32,0.54,52547,1
170961,1728101,10.03125,-1.625,5.38672,0.55444336,0.13757324,-0.27545166,0.77319336,-18.6419,-31.20942,113.96203,1196,32,0.54,52547,1
170962,1728112,10.91797,-1.24219,4.42969,0.5670166,0.14019775,-0.28320312,0.76068115,-18.76321,-32.30673,112.07741,1196,32,0.54,52547,1
170963,1728123,10.80078,-1.58594,6.07422,0.57830811,0.1428833,-0.2890625,0.74938965,-18.69252,-33.26321,110.3141,1196,32,0.54,52547,1
170964,1728131,10.375,-1.08984,6.45703,0.59051514,0.14630127,-0.29382324,0.73724365,-18.36606,-34.24612,108.31463,1196,32,0.54,52547,1
170965,1728141,9.91406,-0.01562,5.92188,0.60180664,0.15026855,-0.29675293,0.72607422,-17.80313,-35.12689,106.36884,1196,32,0.54,52547,1
170966,1728151,9.91406,-0.01562,5.92188,0.61224365,0.15466309,-0.29815674,0.71575928,-17.04707,-35.90965,104.47501,1196,32,0.54,52547,1
170967,1728164,7.8125,0.82812,4.3125,0.62304688,0.15997314,-0.29833984,0.70513916,-16.02571,-36.6812,102.41729,1196,32,0.54,52547,1
170968,1728171,6.92969,0.48047,4.54297,0.63397217,0.16619873,-0.29718018,0.69433594,-14.73152,-37.41812,100.21734,1196,32,0.54,52547,1
170969,1728181,6.31641,0.32812,4.77344,0.6439209,0.17285156,-0.2947998,0.68450928,-13.28662,-38.04716,98.09933,1196,32,0.54,52547,1
170970,1728191,6.35156,0.51953,4.88672,0.65362549,0.18054199,-0.29095459,0.67492676,-11.57107,-38.61282,95.90285,1196,32,0.54,52547,1
170971,1728202,6.01172,0.32812,3.81641,0.66247559,0.18890381,-0.28601074,0.66607666,-9.69638,-39.09346,93.76037,1196,32,0.54,52547,1
170972,1728211,6.20312,0.94141,4.04688,0.67156982,0.19909668,-0.27923584,0.65679932,-7.40455,-39.53754,91.39035,1196,32,0.54,52547,1
170973,1728221,6.46875,2.51172,4.00781,0.67974854,0.2097168,-0.27185059,0.64813232,-5.03108,-39.89758,89.09924,1196,32,0.54,52547,1
170974,1728231,6.46875,2.51172,4.00781,0.68743896,0.21984863,-0.26477051,0.63952637,-2.73012,-40.1824,86.86302,1196,32,0.54,52547,1
170975,1728244,6.16406,5.34766,2.20703,0.69537354,0.22955322,-0.25836182,0.63012695,-0.47806,-40.43455,84.53993,1196,32,0.54,52547,1
170976,1728251,6.625,8.0625,4.35156,0.70385742,0.23864746,-0.25268555,0.61950684,1.72701,-40.64666,82.06618,1196,32,0.54,52547,1
170977,1728261,6.16406,8.48438,4.19922,0.71221924,0.24523926,-0.24902344,0.60876465,3.49355,-40.79094,79.74462,1196,32,0.54,52547,1
170978,1728271,5.74219,8.37891,5.57812,0.72125244,0.25024414,-0.24676514,0.59692383,5.03766,-40.89602,77.34442,1196,32,0.54,52547,1
170979,1728282,6.58594,5.15625,6.99219,0.73040771,0.2543335,-0.24523926,0.58453369,6.45038,-40.96368,74.9279,1196,32,0.54,52547,1
170980,1728291,6.8125,4.8125,5.15625,0.73937988,0.25830078,-0.24346924,0.57214355,7.86751,-40.964,72.52381,1196,32,0.54,52547,1
170981,1728301,6.66406,6,6.19141,0.74835205,0.26159668,-0.24157715,0.55963135,9.2187,-40.871,70.13832,1196,32,0.54,52547,1
170982,1728311,6.66406,6,6.19141,0.75701904,0.26416016,-0.2399292,0.54736328,10.43692,-40.72468,67.85477,1196,32,0.54,52547,1
170983,1728324,7.27344,6.19141,7.03125,0.76605225,0.26593018,-0.23840332,0.53442383,11.57875,-40.50374,65.5172,1196,32,0.54,52547,1
170984,1728331,7.66016,8.71875,7.49219,0.77593994,0.2668457,-0.23699951,0.5201416,12.67186,-40.19465,63.01785,1196,32,0.54,52547,1
170985,1728341,7.19531,3.39453,7.07031,0.78466797,0.26696777,-0.23571777,0.50738525,13.5428,-39.85488,60.84566,1196,32,0.54,52547,1
170986,1728351,7.85156,4.65625,8.76172,0.79351807,0.26715088,-0.23388672,0.4942627,14.45379,-39.43832,58.63078,1196,32,0.54,52547,1
170987,1728361,7.27344,4.65625,8.98828,0.8024292,0.26733398,-0.23138428,0.48077393,15.39669,-38.92973,56.38525,1196,32,0.54,52547,1
170988,1728371,7.92578,4.08203,9.36719,0.81005859,0.26721191,-0.2288208,0.46905518,16.17539,-38.41918,54.47599,1196,32,0.54,52547,1
170989,1728381,7.73438,5.26953,8.98828,0.81835938,0.26733398,-0.22528076,0.45611572,17.07294,-37.77836,52.38633,1196,32,0.54,52547,1
170990,1728391,7.73438,5.26953,8.98828,0.82562256,0.26776123,-0.22131348,0.44458008,17.92229,-37.12368,50.5409,1196,32,0.54,52547,1
170991,1728404,7.39062,4.39062,9.10156,0.83300781,0.26837158,-0.21655273,0.43267822,18.81643,-36.37012,48.66514,1196,32,0.54,52547,1
170992,1728411,7.27344,4.35156,9.17969,0.84057617,0.26953125,-0.21057129,0.42004395,19.82922,-35.48126,46.70225,1196,32,0.54,52547,1
170993,1728421,7.3125,4.08203,9.44531,0.84661865,0.2713623,-0.20465088,0.40960693,20.78073,-34.66602,45.08629,1196,32,0.54,52547,1
170994,1728433,7.73438,3.35547,9.10156,0.85229492,0.27435303,-0.19750977,0.39910889,21.8934,-33.75762,43.46788,1196,32,0.54,52547,1
170995,1728441,7.96484,3.35547,9.06641,0.85778809,0.27862549,-0.18902588,0.38830566,23.18758,-32.73143,41.81531,1196,32,0.54,52547,1
170996,1728451,7.96484,3.20312,8.64453,0.86218262,0.28326416,-0.18084717,0.37908936,24.41096,-31.77637,40.42245,1196,32,0.54,52547,1
170997,1728461,8.00391,3.27734,8.52344,0.86608887,0.28936768,-0.17150879,0.36981201,25.82115,-30.73692,39.03396,1196,32,0.54,52547,1
170998,1728471,8.00391,3.27734,8.52344,0.86914062,0.29644775,-0.16186523,0.36120605,27.3014,-29.70577,37.76425,1196,32,0.54,52547,1
170999,1728484,8.57812,3.50781,9.25391,0.87176514,0.30499268,-0.15106201,0.35241699,28.96559,-28.57733,36.49518,1196,32,0.54,52548,1
171000,1728491,8.57812,4.00781,9.14453,0.87359619,0.31427002,-0.14007568,0.34411621,30.67396,-27.45439,35.334,1196,32,0.54,52548,1
171001,1728501,8.73047,4.19922,9.83203,0.87475586,0.32525635,-0.12792969,0.33569336,32.59139,-26.24223,34.19271,1196,32,0.54,52548,1
171002,1728512,9.23047,4.42969,11.28125,0.87493896,0.33648682,-0.11633301,0.32824707,34.46759,-25.11656,33.22298,1196,32,0.54,52548,1
171003,1728520,9.57422,4.46484,11.90234,0.87420654,0.34887695,-0.10424805,0.32116699,36.4644,-23.97746,32.34215,1196,32,0.54,52548,1
171004,1728531,9.87891,4.46484,12.20312,0.87249756,0.362854,-0.09155273,0.31414795,38.64716,-22.81421,31.50955,1196,32,0.54,52548,1
171005,1728541,10.22656,5.19531,12.28125,0.86993408,0.37713623,-0.07910156,0.30786133,40.82729,-21.7044,30.81491,1196,32,0.54,52548,1
171006,1728556,10.95312,6.15234,12.8125,0.86645508,0.39172363,-0.06707764,0.30224609,43.01315,-20.67201,30.23962,1196,32,0.54,52548,1
171007,1728561,10.95312,6.15234,12.8125,0.86175537,0.40802002,-0.05426025,0.29656982,45.42541,-19.60482,29.70882,1196,32,0.54,52548,1
171008,1728570,12.14062,7.57031,13.35547,0.85675049,0.42352295,-0.04217529,0.29119873,47.71451,-18.5986,29.2608,1196,32,0.54,52548,1
171009,1728581,12.33203,10.59375,12.16797,0.85223389,0.43670654,-0.03100586,0.28637695,49.67963,-17.63652,28.93281,1196,32,0.54,52548,1
171010,1728592,12.82812,14.61719,11.85938,0.85040283,0.44378662,-0.02185059,0.28173828,50.81931,-16.69226,28.68686,1196,32,0.54,52548,1
171011,1728601,13.01953,17.64453,12.08984,0.85266113,0.4420166,-0.01690674,0.27801514,50.72809,-15.93874,28.52374,1196,32,0.54,52548,1
171012,1728610,13.13672,20.67188,12.20312,0.85772705,0.43487549,-0.01275635,0.27392578,49.93909,-15.07762,28.37012,1197,32,0.54,52548,1
171013,1728621,13.17578,18.02344,13.73828,0.86437988,0.42443848,-0.00860596,0.26947021,48.74428,-14.10073,28.21587,1197,32,0.54,52548,1
171014,1728632,12.71484,11.09375,14.23438,0.87127686,0.41290283,-0.00415039,0.26519775,47.42804,-13.076,28.09425,1197,32,0.54,52548,1
171015,1728641,12.52344,8.60547,13.35156,0.88006592,0.39715576,0.00146484,0.26025391,45.63305,-11.77962,27.978,1197,32,0.54,52548,1
171016,1728656,12.14062,7.30078,12.77734,0.88842773,0.38049316,0.00549316,0.25671387,43.70118,-10.69571,27.9342,1197,32,0.54,52548,1
171017,1728661,12.14062,7.30078,12.77734,0.89733887,0.36120605,0.00994873,0.25335693,41.48351,-9.50754,27.92565,1197,32,0.54,52548,1
171018,1728672,8.88281,8.83203,11.51953,0.90582275,0.34100342,0.01428223,0.25097656,39.17229,-8.35434,27.99576,1197,32,0.54,52548,1
171019,1728680,7.77344,9.67578,9.98438,0.91467285,0.31774902,0.01849365,0.24914551,36.52079,-7.15185,28.1115,1197,32,0.54,52548,1
171020,1728690,7.12109,10.01953,8.21875,0.92346191,0.29199219,0.0222168,0.24798584,33.59208,-5.9571,28.26351,1197,32,0.54,52548,1
171021,1728701,6.73828,9.67578,6.91797,0.93237305,0.26239014,0.0255127,0.24743652,30.23858,-4.71914,28.44983,1197,32,0.54,52548,1
171022,1728712,6.27734,8.60547,5.76953,0.94055176,0.23083496,0.02801514,0.24749756,26.677,-3.52965,28.64817,1197,32,0.54,52548,1
171023,1728720,5.93359,7.80078,5.15625,0.94897461,0.19226074,0.03015137,0.24829102,22.34133,-2.19179,28.89167,1197,32,0.54,52548,1
171024,1728730,5.4375,7.03125,4.23828,0.95550537,0.15386963,0.03161621,0.24963379,18.0519,-0.93989,29.13416,1197,32,0.54,52548,1
171025,1728740,5.01562,6.19141,4.19922,0.96069336,0.11248779,0.03253174,0.25170898,13.44509,0.33677,29.40351,1197,32,0.54,52548,1
171026,1728755,4.44141,5.16016,1.40234,0.96392822,0.07196045,0.03295898,0.25415039,8.94793,1.54501,29.66194,1197,32,0.54,52548,1
171027,1728762,3.82812,6,0.82812,0.96533203,0.02807617,0.03283691,0.25732422,4.08258,2.80576,29.95203,1197,32,0.54,52548,1
171028,1728771,3.63672,4.8125,2.20703,0.96447754,-0.02185059,0.03179932,0.26141357,-1.46636,4.17255,30.27695,1197,32,0.54,52548,1
171029,1728780,3.71484,3.125,1.36328,0.96118164,-0.06811523,0.0300293,0.265625,-6.63266,5.38896,30.58405,1197,32,0.54,52548,1
171030,1728791,3.44531,1.63281,-1.05078,0.9553833,-0.11651611,0.02758789,0.27008057,-12.07129,6.64095,30.86755,1197,32,0.54,52548,1
171031,1728800,3.02734,0.02344,-0.55078,0.94775391,-0.16052246,0.02502441,0.2744751,-17.05267,7.79084,31.13288,1197,32,0.54,52548,1
171032,1728815,2.90625,-1.81641,0.67578,0.93756104,-0.20562744,0.0222168,0.27954102,-22.20005,9.01141,31.43322,1197,32,0.54,52548,1
171033,1728820,2.90625,-1.81641,0.67578,0.92614746,-0.246521,0.01977539,0.28479004,-26.90457,10.1974,31.74001,1197,32,0.54,52548,1
171034,1728832,3.25391,-4.53125,1.25,0.91278076,-0.28619385,0.01782227,0.29089355,-31.50309,11.48066,32.10484,1197,32,0.54,52548,1
171035,1728840,2.48828,-4.26953,2.78125,0.90142822,-0.31512451,0.01702881,0.29644775,-34.86821,12.56377,32.44863,1197,32,0.54,52548,1
171036,1728855,2.29688,-4.26562,3.43359,0.8894043,-0.34191895,0.01708984,0.30303955,-37.98335,13.74564,32.87934,1197,32,0.54,52548,1
171037,1728860,2.29688,-4.26562,3.43359,0.87823486,-0.3637085,0.01806641,0.31005859,-40.50189,14.90778,33.3639,1197,32,0.54,52548,1
171038,1728872,0.91797,-5.14844,4.3125,0.86657715,-0.38372803,0.01983643,0.31842041,-42.79393,16.18601,33.97316,1197,32,0.54,52548,1
171039,1728880,0.45703,-3.76953,4.31641,0.85772705,-0.3972168,0.02185059,0.32574463,-44.30543,17.23234,34.53098,1197,32,0.54,52548,1
171040,1728890,0.07422,-2.16016,4.11719,0.84814453,-0.40985107,0.02471924,0.33483887,-45.67454,18.44424,35.26424,1197,32,0.54,52548,1
171041,1728900,0.22656,-1.89453,3.77734,0.8394165,-0.4197998,0.027771,0.34411621,-46.70448,19.60474,36.04996,1197,32,0.54,52548,1
171042,1728919,-1.26562,-2.73438,4.58203,0.8302002,-0.42907715,0.03094482,0.35461426,-47.62661,20.83496,36.98138,1197,32,0.54,52548,1
171043,1728923,-1.26562,-2.73438,4.58203,0.82232666,-0.43609619,0.03356934,0.36401367,-48.29221,21.88144,37.84899,1197,32,0.54,52548,1
171044,1728931,-1.45703,-1.96875,3.8125,0.8135376,-0.44293213,0.03619385,0.375,-48.902,23.02308,38.91321,1197,32,0.54,52548,1
171045,1728941,-2.07031,-1.16406,3.69531,0.80462646,-0.4487915,0.03869629,0.38690186,-49.3593,24.17576,40.12001,1197,32,0.54,52548,1
171046,1728952,-1.99609,-1.89453,4.84766,0.79595947,-0.45324707,0.0411377,0.39916992,-49.61731,25.29807,41.42172,1197,32,0.54,52548,1
171047,1728960,-2.1875,-2.19922,4.39062,0.78723145,-0.45648193,0.04345703,0.41229248,-49.6839,26.41293,42.88373,1197,32,0.54,52548,1
171048,1728970,-3.10547,-0.12891,4.5,0.77789307,-0.45922852,0.04547119,0.42657471,-49.64493,27.54948,44.53944,1197,32,0.54,52548,1
171049,1728982,-4.02344,-1.54688,3.54688,0.76782227,-0.46258545,0.04632568,0.44073486,-49.70685,28.61545,46.2375,1198,32,0.54,52548,1
171050,1728995,-4.40625,-1.16406,3.58594,0.75683594,-0.46722412,0.04553223,0.45483398,-49.96838,29.59835,47.97252,1198,32,0.54,52548,1
171051,1729000,-4.40625,-1.16406,3.58594,0.74371338,-0.4730835,0.04345703,0.47033691,-50.38381,30.64017,49.93435,1198,32,0.54,52548,1
171052,1729010,-4.79297,-4.46094,3.39453,0.73114014,-0.47808838,0.04064941,0.48504639,-50.71638,31.54723,51.87107,1198,32,0.54,52548,1
171053,1729020,-6.36328,-2.46875,5.69141,0.71795654,-0.48236084,0.03741455,0.50042725,-50.93344,32.44692,53.9748,1198,32,0.54,52548,1
171054,1729031,-9.57812,-0.35938,4.42969,0.70526123,-0.48596191,0.03393555,0.51501465,-51.07701,33.26091,56.03306,1198,32,0.54,52548,1
171055,1729040,-11.30859,-1.39453,5.88281,0.69226074,-0.48925781,0.03009033,0.52960205,-51.17756,34.04852,58.15069,1198,32,0.54,52548,1
171056,1729050,-11.6875,-4.34375,-0.39844,0.67926025,-0.49145508,0.02563477,0.54443359,-51.13186,34.74755,60.39962,1198,32,0.54,52548,1
171057,1729061,-9.92188,-2.58203,0.94141,0.66699219,-0.49188232,0.02160645,0.5592041,-50.81485,35.37646,62.72511,1198,32,0.54,52548,1
171058,1729076,-8.81641,-3.11719,4.96484,0.65631104,-0.49090576,0.0189209,0.57263184,-50.28225,35.94822,64.89544,1198,32,0.54,52548,1
171059,1729083,-8.00781,-3.53906,4.42969,0.64562988,-0.48846436,0.01672363,0.58673096,-49.48499,36.49893,67.24631,1198,32,0.54,52548,1
171060,1729090,-7.28516,-2.08594,4.84766,0.63555908,-0.48461914,0.01538086,0.60083008,-48.43585,37.00493,69.66222,1198,32,0.54,52548,1
171061,1729101,-5.79297,-2.77344,3.73828,0.62591553,-0.47961426,0.01495361,0.61480713,-47.17041,37.47772,72.12498,1198,32,0.54,52548,1
171062,1729109,-4.75,-1.16406,4.3125,0.61657715,-0.47375488,0.01519775,0.62860107,-45.74324,37.90531,74.62157,1198,32,0.54,52548,1
171063,1729119,-4.63281,-1.73828,4.58203,0.60742188,-0.46710205,0.01617432,0.64233398,-44.15177,38.29571,77.16895,1198,32,0.54,52548,1
171064,1729129,-4.67578,-1.28125,4.8125,0.59869385,-0.45983887,0.01776123,0.65563965,-42.44716,38.62376,79.69949,1198,32,0.54,52548,1
171065,1729141,-4.21875,-0.35938,4.61719,0.59008789,-0.45227051,0.01983643,0.66845703,-40.68192,38.90783,82.20609,1198,32,0.54,52548,1
171066,1729154,-4.10156,0.44531,5.03906,0.58099365,-0.44464111,0.02185059,0.68133545,-38.89182,39.14744,84.77928,1198,32,0.54,52548,1
171067,1729164,-4.02734,0.63672,6.76953,0.57141113,-0.43725586,0.0234375,0.6940918,-37.15261,39.32853,87.37771,1198,32,0.54,52548,1
171068,1729172,-4.63672,0.94141,7.61328,0.56097412,-0.43035889,0.02435303,0.70678711,-35.50936,39.4675,90.01784,1198,32,0.54,52548,1
171069,1729182,-5.44141,0.98047,7.76172,0.54943848,-0.42431641,0.02423096,0.71936035,-34.0358,39.57619,92.68742,1198,32,0.54,52548,1
171070,1729189,-5.36719,1.17188,7.60938,0.5368042,-0.4185791,0.02313232,0.73223877,-32.64533,39.62695,95.4637,1198,32,0.54,52548,1
171071,1729199,-5.17578,0.75,8.60156,0.52453613,-0.41387939,0.02099609,0.74371338,-31.54115,39.61691,97.99318,1198,32,0.54,52548,1
171072,1729210,-5.17578,0.75,8.60156,0.512146,-0.409729,0.01800537,0.75463867,-30.60462,39.55758,100.43462,1198,32,0.54,52548,1
171073,1729223,-5.98047,-0.4375,8.40625,0.49884033,-0.40551758,0.01422119,0.76586914,-29.71318,39.44276,102.98045,1198,32,0.54,52548,1
171074,1729230,-6.01562,-0.47656,8.60547,0.48590088,-0.40112305,0.01031494,0.77648926,-28.86767,39.26687,105.43369,1198,32,0.54,52548,1
171075,1729239,-5.86328,-0.62891,8.87109,0.47241211,-0.39593506,0.00622559,0.78741455,-27.95599,39.00684,107.99961,1198,32,0.54,52548,1
171076,1729249,-6.01562,-0.05469,8.75781,0.46002197,-0.39074707,0.00238037,0.79730225,-27.11651,38.70253,110.35038,1198,32,0.54,52548,1
171077,1729260,-7.05078,-0.58984,8.22266,0.44836426,-0.38568115,-0.00152588,0.80633545,-26.37449,38.36241,112.52757,1198,32,0.54,52548,1
171078,1729269,-7.58984,-0.09375,8.5625,0.43603516,-0.38006592,-0.00598145,0.81573486,-25.63393,37.93941,114.80518,1198,32,0.54,52548,1
171079,1729279,-7.85547,0.28906,9.10156,0.42370605,-0.37408447,-0.01074219,0.82489014,-24.93614,37.44783,117.05328,1198,32,0.54,52548,1
171080,1729290,-7.85547,0.28906,9.10156,0.41235352,-0.3682251,-0.01538086,0.83312988,-24.33003,36.93393,119.09899,1198,32,0.54,52548,1
171081,1729303,-9.92188,-0.09375,7.72266,0.40130615,-0.36169434,-0.01989746,0.84124756,-23.70174,36.3418,121.11444,1198,32,0.54,52548,1
171082,1729310,-10.80469,-0.74219,7.95312,0.39056396,-0.3548584,-0.02453613,0.84912109,-23.11472,35.69193,123.06516,1198,32,0.54,52548,1
171083,1729319,-11.07031,-1.01172,8.64062,0.37939453,-0.347229,-0.02972412,0.8571167,-22.55236,34.9355,125.06734,1198,32,0.54,52548,1
171084,1729329,-11.37891,-1.50781,8.52734,0.36938477,-0.33947754,-0.03448486,0.86437988,-22.02937,34.15134,126.87867,1198,32,0.54,52548,1
171085,1729340,-12.76172,-1.16406,8.14453,0.36053467,-0.33166504,-0.03881836,0.87091064,-21.54561,33.34794,128.5,1198,32,0.54,52548,1
171086,1729348,-13.29688,-2.3125,8.375,0.35186768,-0.32269287,-0.04309082,0.87762451,-21.01408,32.41647,130.1333,1198,32,0.54,52548,1
171087,1729359,-13.86719,-2.58203,8.83203,0.34381104,-0.31280518,-0.046875,0.88415527,-20.43171,31.39361,131.70351,1198,32,0.54,52548,1
171088,1729369,-13.86719,-2.58203,8.83203,0.33746338,-0.30255127,-0.04901123,0.89001465,-19.74244,30.36442,133.063,1198,32,0.54,52548,1
171089,1729382,-14.02734,-3.23438,8.25781,0.33209229,-0.29125977,-0.04968262,0.89575195,-18.89219,29.26275,134.34219,1198,32,0.54,52548,1
171090,1729389,-13.48828,-3.34766,8.60547,0.32727051,-0.27746582,-0.04846191,0.90197754,-17.73288,27.95728,135.66711,1198,32,0.54,52548,1
171091,1729399,-12.91406,-3.61719,9.59766,0.32421875,-0.2645874,-0.04547119,0.90710449,-16.53315,26.77691,136.70284,1198,32,0.54,52548,1
171092,1729409,-11.99219,-4.23047,10.25,0.32202148,-0.25024414,-0.04046631,0.91217041,-15.09053,25.49696,137.67804,1198,32,0.54,52548,1
171093,1729420,-11.26953,-5.33984,10.78906,0.32092285,-0.23583984,-0.03375244,0.91662598,-13.5266,24.24937,138.48946,1198,32,0.54,52548,1
171094,1729429,-11.11328,-5.95312,10.48047,0.32080078,-0.21942139,-0.02429199,0.92108154,-11.61585,22.86795,139.23779,1198,32,0.54,52548,1
171095,1729439,-11.07422,-5.07031,10.94141,0.32165527,-0.20294189,-0.01312256,0.92474365,-9.58072,21.52501,139.81619,1198,32,0.54,52548,1
171096,1729449,-11.07422,-5.07031,10.94141,0.32324219,-0.18676758,-0.00073242,0.92773438,-7.47734,20.24575,140.24434,1198,32,0.54,52548,1
171097,1729462,-11.57031,0.32812,11.09375,0.32556152,-0.16949463,0.01342773,0.93011475,-5.17809,18.9073,140.55479,1198,32,0.54,52548,1
171098,1729469,-10.99609,2.51172,11.86328,0.32806396,-0.152771,0.02667236,0.93182373,-3.03866,17.59101,140.7388,1198,32,0.54,52548,1
171099,1729479,-10.03906,4.27344,12.08984,0.33050537,-0.13696289,0.03723145,0.93304443,-1.25698,16.27268,140.80971,1198,32,0.54,52549,1
171100,1729489,-9.19531,6.76562,10.86328,0.33239746,-0.12371826,0.04003906,0.93414307,-0.44135,14.93681,140.76784,1198,32,0.54,52549,1
171101,1729499,-7.81641,8.33594,13.93359,0.33349609,-0.11627197,0.03533936,0.93487549,-0.67756,13.94413,140.65169,1198,32,0.54,52549,1
171102,1729509,-7.74219,5.76953,16.37891,0.33453369,-0.10906982,0.02648926,0.93566895,-1.37541,12.81668,140.49809,1198,32,0.54,52549,1
171103,1729519,-7.74219,2.78125,16.45312,0.33605957,-0.10070801,0.01556396,0.9362793,-2.25418,11.48168,140.28409,1198,32,0.54,52549,1
171104,1729529,-7.74219,2.78125,16.45312,0.33795166,-0.09143066,0.00561523,0.93670654,-2.98543,10.08325,140.05899,1198,32,0.54,52549,1
171105,1729542,-7.32031,-0.55078,9.86719,0.34014893,-0.08300781,-0.00500488,0.93670654,-3.81981,8.74851,139.79245,1198,32,0.54,52549,1
171106,1729549,-6.36328,0.28906,10.89844,0.34283447,-0.07415771,-0.01531982,0.93634033,-4.60007,7.37536,139.48366,1198,32,0.54,52549,1
171107,1729559,-5.25,0.90234,12.05078,0.34606934,-0.06530762,-0.02563477,0.93560791,-5.37524,5.99587,139.12071,1198,32,0.54,52549,1
171108,1729570,-3.41406,2.32031,9.44922,0.34967041,-0.0567627,-0.03619385,0.93444824,-6.18225,4.63295,138.71799,1198,32,0.54,52549,1
171109,1729579,-3.06641,0.40625,8.30078,0.35388184,-0.0480957,-0.04705811,0.93286133,-7.00947,3.23479,138.25327,1198,32,0.54,52549,1
