# PadDis v8.1
seq,timestamp_ms,accel_x,accel_y,accel_z,q_w,q_x,q_y,q_z,roll,pitch,yaw,stroke_count,cpm,hz
9582,117653,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9583,117664,0.76562,-0.30469,9.58203,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9584,117674,0.80469,-0.30469,9.58203,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9585,117684,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9586,117694,0.76562,-0.34375,9.53906,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9587,117704,0.76562,-0.30469,9.58203,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9588,117714,0.72656,-0.30469,9.53906,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9589,117724,0.76562,-0.38281,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9590,117733,0.76562,-0.38281,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9591,117744,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9592,117753,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9593,117764,0.80469,-0.38281,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9594,117773,0.76562,-0.38281,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9595,117784,0.76562,-0.38281,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9596,117795,0.76562,-0.38281,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9597,117804,0.80469,-0.38281,9.61328,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9598,117813,0.80469,-0.38281,9.53906,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9599,117824,0.80469,-0.38281,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9600,117835,0.76562,-0.38281,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9601,117843,0.80469,-0.34375,9.61328,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9602,117853,0.76562,-0.38281,9.53906,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9603,117864,0.76562,-0.34375,9.53906,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9604,117875,0.80469,-0.34375,9.53906,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9605,117883,0.80469,-0.30469,9.58203,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9606,117893,0.76562,-0.34375,9.53906,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9607,117904,0.80469,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9608,117915,0.76562,-0.34375,9.53906,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9609,117923,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9610,117937,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9611,117945,0.76562,-0.30469,9.58203,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9612,117956,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9613,117963,0.76562,-0.30469,9.58203,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9614,117973,0.76562,-0.30469,9.58203,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9615,117983,0.80469,-0.30469,9.58203,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9616,117994,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9617,118002,0.80469,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9618,118013,0.80469,-0.34375,9.61328,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9619,118023,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9620,118034,0.80469,-0.34375,9.53906,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9621,118042,0.76562,-0.38281,9.61328,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9622,118053,0.80469,-0.38281,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9623,118063,0.76562,-0.38281,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9624,118074,0.80469,-0.42188,9.58203,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9625,118082,0.80469,-0.38281,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9626,118093,0.80469,-0.38281,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9627,118103,0.76562,-0.38281,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9628,118114,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9629,118123,0.76562,-0.38281,9.53906,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9630,118132,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9631,118143,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9632,118154,0.76562,-0.34375,9.53906,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9633,118163,0.76562,-0.34375,9.53906,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9634,118172,0.76562,-0.30469,9.58203,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9635,118183,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9636,118193,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9637,118202,0.76562,-0.38281,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9638,118214,0.76562,-0.34375,9.53906,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9639,118223,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9640,118233,0.80469,-0.38281,9.53906,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9641,118242,0.80469,-0.38281,9.53906,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9642,118252,0.76562,-0.38281,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9643,118263,0.80469,-0.34375,9.53906,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9644,118272,0.80469,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9645,118282,0.80469,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9646,118292,0.80469,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9647,118304,0.84375,-0.34375,9.60938,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9648,118312,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9649,118322,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9650,118332,0.76562,-0.38281,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9651,118344,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9652,118352,0.80469,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9653,118362,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9654,118372,0.76562,-0.34375,9.61328,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9655,118384,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9656,118392,0.76562,-0.34375,9.61328,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9657,118402,0.76562,-0.34375,9.53906,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9658,118412,0.72656,-0.34375,9.58203,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9659,118424,0.76562,-0.34375,9.53906,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9660,118432,0.76562,-0.34375,9.53906,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9661,118442,0.76562,-0.34375,9.61328,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9662,118452,0.76562,-0.34375,9.53906,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9663,118464,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9664,118473,0.80469,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9665,118482,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9666,118492,0.80469,-0.38281,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9667,118504,0.80469,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9668,118512,0.80469,-0.38281,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9669,118522,0.80469,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9670,118532,0.80469,-0.38281,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9671,118543,0.80469,-0.38281,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9672,118551,0.80469,-0.34375,9.61328,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9673,118562,0.80469,-0.38281,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9674,118572,0.80469,-0.38281,9.61328,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9675,118583,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9676,118591,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9677,118602,0.76562,-0.30469,9.54297,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9678,118612,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9679,118623,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9680,118631,0.72656,-0.38281,9.58203,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9681,118642,0.76562,-0.34375,9.53906,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9682,118652,0.76562,-0.38281,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9683,118662,0.76562,-0.34375,9.61328,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9684,118671,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9685,118682,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9686,118691,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9687,118702,0.80469,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9688,118711,0.76562,-0.34375,9.53906,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9689,118722,0.80469,-0.34375,9.61328,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9690,118732,0.80469,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9691,118742,0.80469,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9692,118751,0.80469,-0.34375,9.61328,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9693,118761,0.80469,-0.34375,9.61328,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9694,118771,0.80469,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9695,118782,0.80469,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9696,118791,0.80469,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9697,118802,0.80469,-0.34375,9.53906,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9698,118813,0.76562,-0.38281,9.53906,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9699,118821,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9700,118831,0.76562,-0.38281,9.61328,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9701,118842,0.80469,-0.38281,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9702,118853,0.76562,-0.38281,9.53906,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9703,118861,0.76562,-0.38281,9.53906,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9704,118871,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9705,118881,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9706,118893,0.72656,-0.34375,9.58203,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9707,118901,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9708,118911,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9709,118921,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9710,118933,0.76562,-0.34375,9.53906,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9711,118940,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9712,118951,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9713,118961,0.76562,-0.34375,9.53906,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9714,118972,0.76562,-0.38281,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9715,118980,0.80469,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9716,118992,0.80469,-0.38281,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9717,119001,0.76562,-0.38281,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9718,119012,0.80469,-0.38281,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9719,119020,0.80469,-0.38281,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9720,119031,0.76562,-0.38281,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9721,119041,0.80469,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9722,119052,0.80469,-0.34375,9.53906,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9723,119060,0.80469,-0.38281,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9724,119071,0.80469,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9725,119081,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9726,119092,0.80469,-0.34375,9.53906,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9727,119101,0.76562,-0.38281,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9728,119110,0.72656,-0.34375,9.58203,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9729,119121,0.72656,-0.34375,9.60938,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9730,119131,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9731,119140,0.72656,-0.34375,9.54297,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9732,119150,0.76562,-0.38281,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9733,119161,0.76562,-0.34375,9.61328,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9734,119171,0.76562,-0.30469,9.58203,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9735,119180,0.80469,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9736,119190,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9737,119201,0.80469,-0.38281,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9738,119211,0.80469,-0.38281,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9739,119220,0.84375,-0.34375,9.58203,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9740,119230,0.76562,-0.34375,9.53906,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9741,119241,0.80469,-0.38281,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9742,119251,0.80469,-0.38281,9.53906,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9743,119260,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9744,119270,0.76562,-0.34375,9.53906,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9745,119282,0.76562,-0.38281,9.61328,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9746,119290,0.80469,-0.38281,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9747,119300,0.76562,-0.38281,9.53906,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9748,119310,0.76562,-0.38281,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9749,119322,0.76562,-0.30469,9.58203,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9750,119330,0.76562,-0.30469,9.58203,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9751,119340,0.76562,-0.34375,9.53906,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9752,119350,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9753,119362,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9754,119370,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9755,119380,0.76562,-0.38281,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9756,119390,0.76562,-0.38281,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9757,119402,0.80469,-0.38281,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9758,119410,0.76562,-0.34375,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9759,119420,0.76562,-0.38281,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9760,119430,0.76562,-0.38281,9.61328,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9761,119442,0.80469,-0.34375,9.61328,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
9762,119450,0.76562,-0.38281,9.57812,0.97894287,-0.04486084,-0.02093506,-0.19805908,-4.56998,-3.36854,-22.74086,33,0,0.000
